date,open,high,low,close,volume,ticker,exchange,trade
2020-10-07,10599.05,10676.29,10548.27,10667.21,35.546306,BTC/USDT,Binance,1
2020-10-08,10667.45,10943.29,10541.0,10926.78,94.8116,BTC/USDT,Binance,1
2020-10-09,10928.95,11100.0,10831.05,11057.75,95.004261,BTC/USDT,Binance,1
2020-10-10,11060.37,11475.47,11057.74,11296.19,140.199952,BTC/USDT,Binance,1
2020-10-11,11306.83,11436.8,11275.24,11377.21,74.397888,BTC/USDT,Binance,1
2020-10-12,11369.31,11719.0,11167.04,11534.76,134.332044,BTC/USDT,Binance,1
2020-10-13,11540.74,11553.07,11312.4,11424.77,138.964645,BTC/USDT,Binance,1
2020-10-14,11422.09,11537.37,11287.37,11421.15,75.071559,BTC/USDT,Binance,1
2020-10-15,11422.59,11608.99,11257.86,11489.69,107.741197,BTC/USDT,Binance,1
2020-10-16,11501.56,11539.27,11206.51,11315.48,95.416234,BTC/USDT,Binance,1
2020-10-17,11317.69,11404.41,11256.67,11358.66,35.236774,BTC/USDT,Binance,1
2020-10-18,11360.85,11503.2,11349.42,11500.57,65.917617,BTC/USDT,Binance,1
2020-10-19,11504.77,11815.88,11410.0,11739.23,131.840508,BTC/USDT,Binance,1
2020-10-20,11753.05,12033.02,11685.0,11916.7,166.701005,BTC/USDT,Binance,1
2020-10-21,11916.19,13211.49,10150.0,12785.0,444.383901,BTC/USDT,Binance,1
2020-10-22,12785.0,13180.8,12695.95,12983.94,208.686311,BTC/USDT,Binance,1
2020-10-23,12974.31,13021.75,12730.13,12929.34,99.930428,BTC/USDT,Binance,1
2020-10-24,12934.27,13163.6,12879.02,13106.87,83.046723,BTC/USDT,Binance,1
